DOB,Height,Name,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
13-Feb-94,176,Memphis Depay,3/28/2015,Sat,UEFA Euro Qualifying,Group stage,Home,D 1–1,nl Netherlands,tr Türkiye,Y,FW,90,0,0,0,0,4,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,3/31/2015,Tue,Friendlies (M),Friendlies (M),Home,W 2–0,nl Netherlands,es Spain,Y,FW,84,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,6/5/2015,Fri,Friendlies (M),Friendlies (M),Home,L 3–4,nl Netherlands,us United States,Y,,90,1,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,6/12/2015,Fri,UEFA Euro Qualifying,Group stage,Away,W 2–0,nl Netherlands,lv Latvia,Y,FW,86,0,0,0,0,11,4,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,9/3/2015,Thu,UEFA Euro Qualifying,Group stage,Home,L 0–1,nl Netherlands,is Iceland,Y,FW,90,0,0,0,0,2,2,0,0,,,1,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,9/6/2015,Sun,UEFA Euro Qualifying,Group stage,Away,L 0–3,nl Netherlands,tr Türkiye,Y,AM,90,0,0,0,0,2,1,0,0,,,1,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,10/10/2015,Sat,UEFA Euro Qualifying,Group stage,Away,W 2–1,nl Netherlands,kz Kazakhstan,Y,FW,90,0,0,0,0,2,1,0,0,,,1,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,10/13/2015,Tue,UEFA Euro Qualifying,Group stage,Home,L 2–3,nl Netherlands,cz Czechia,Y,FW,90,0,0,0,0,2,0,0,0,,,2,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,3/25/2016,Fri,Friendlies (M),Friendlies (M),Home,L 2–3,nl Netherlands,fr France,N,,45,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,3/29/2016,Tue,Friendlies (M),Friendlies (M),Away,W 2–1,nl Netherlands,eng England,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,5/27/2016,Fri,Friendlies (M),Friendlies (M),Away,D 1–1,nl Netherlands,ie Rep. of Ireland,Y,,60,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,10/10/2016,Mon,WCQ,First round,Home,L 0–1,nl Netherlands,fr France,N,,75,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,11/9/2016,Wed,Friendlies (M),Friendlies (M),Home,D 1–1,nl Netherlands,be Belgium,N,,24,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,11/13/2016,Sun,WCQ,First round,Away,W 3–1,nl Netherlands,lu Luxembourg,N,,45,2,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,3/28/2017,Tue,Friendlies (M),Friendlies (M),Home,L 1–2,nl Netherlands,it Italy,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,5/31/2017,Wed,Friendlies (M),Friendlies (M),Away,W 2–1,nl Netherlands,ma Morocco,Y,FW,73,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,6/4/2017,Sun,Friendlies (M),Friendlies (M),Home,W 5–0,nl Netherlands,ci Côte d'Ivoire,Y,FW,77,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,6/9/2017,Fri,WCQ,First round,Home,W 5–0,nl Netherlands,lu Luxembourg,Y,FW,65,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,10/7/2017,Sat,WCQ,First round,Away,W 3–1,nl Netherlands,by Belarus,N,,23,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,11/9/2017,Thu,Friendlies (M),Friendlies (M),Away,W 1–0,nl Netherlands,sct Scotland,Y,FW,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,11/14/2017,Tue,Friendlies (M),Friendlies (M),Away,W 3–0,nl Netherlands,ro Romania,Y,FW,62,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,3/23/2018,Fri,Friendlies (M),Friendlies (M),Home,L 0–1,nl Netherlands,eng England,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,3/26/2018,Mon,Friendlies (M),Friendlies (M),Away,W 3–0,nl Netherlands,pt Portugal,Y,FW,77,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,5/31/2018,Thu,Friendlies (M),Friendlies (M),Away,D 1–1,nl Netherlands,sk Slovakia,Y,FW,90,0,1,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,6/4/2018,Mon,Friendlies (M),Friendlies (M),Away,D 1–1,nl Netherlands,it Italy,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,9/6/2018,Thu,Friendlies (M),Friendlies (M),Home,W 2–1,nl Netherlands,pe Peru,Y,FW,90,2,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,9/9/2018,Sun,UEFA Nations League,League A,Away,L 1–2,nl Netherlands,fr France,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,10/13/2018,Sat,UEFA Nations League,League A,Home,W 3–0,nl Netherlands,de Germany,Y,FW,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,10/16/2018,Tue,Friendlies (M),Friendlies (M),Away,D 1–1,nl Netherlands,be Belgium,Y,FW,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,11/16/2018,Fri,UEFA Nations League,League A,Home,W 2–0,nl Netherlands,fr France,Y,FW,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,11/19/2018,Mon,UEFA Nations League,League A,Away,D 2–2,nl Netherlands,de Germany,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,3/21/2019,Thu,UEFA Euro Qualifying,Group stage,Home,W 4–0,nl Netherlands,by Belarus,Y,FW,90,2,2,1,1,6,4,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,3/24/2019,Sun,UEFA Euro Qualifying,Group stage,Home,L 2–3,nl Netherlands,de Germany,Y,FW,90,1,1,0,0,4,2,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,6/6/2019,Thu,UEFA Nations League,Semi-finals,Neutral,W 3–1,nl Netherlands,eng England,Y,FW,120,0,2,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,6/9/2019,Sun,UEFA Nations League,Final,Neutral,L 0–1,nl Netherlands,pt Portugal,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,9/6/2019,Fri,UEFA Euro Qualifying,Group stage,Away,W 4–2,nl Netherlands,de Germany,Y,FW,90,0,1,0,0,2,1,1,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,9/9/2019,Mon,UEFA Euro Qualifying,Group stage,Away,W 4–0,nl Netherlands,ee Estonia,Y,FW,90,1,1,0,0,8,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,10/10/2019,Thu,UEFA Euro Qualifying,Group stage,Home,W 3–1,nl Netherlands,nir Northern Ireland,Y,FW,90,2,0,0,0,5,3,1,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,11/19/2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 5–0,nl Netherlands,ee Estonia,Y,AM,45,0,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,9/4/2020,Fri,UEFA Nations League,League A,Home,W 1–0,nl Netherlands,pl Poland,Y,FW,90,0,0,0,0,6,1,1,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,9/7/2020,Mon,UEFA Nations League,League A,Home,L 0–1,nl Netherlands,it Italy,Y,FW,90,0,0,0,0,4,0,1,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,10/7/2020,Wed,Friendlies (M),Friendlies (M),Home,L 0–1,nl Netherlands,mx Mexico,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,10/14/2020,Wed,UEFA Nations League,League A,Away,D 1–1,nl Netherlands,it Italy,Y,FW,89,0,0,0,0,3,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,11/11/2020,Wed,Friendlies (M),Friendlies (M),Home,D 1–1,nl Netherlands,es Spain,Y,FW,78,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,11/15/2020,Sun,UEFA Nations League,League A,Home,W 3–1,nl Netherlands,ba Bosnia & Herz'na,Y,FW,78,1,0,0,0,4,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,11/18/2020,Wed,UEFA Nations League,League A,Away,W 2–1,nl Netherlands,pl Poland,Y,FW,90,1,0,1,1,6,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,3/24/2021,Wed,WCQ,First round,Away,L 2–4,nl Netherlands,tr Türkiye,Y,CM,90,0,1,0,1,6,3,0,0,,,1,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,3/27/2021,Sat,WCQ,First round,Home,W 2–0,nl Netherlands,lv Latvia,Y,FW,89,0,1,0,0,10,4,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,3/30/2021,Tue,WCQ,First round,Away,W 7–0,nl Netherlands,gi Gibraltar,Y,FW,90,2,0,0,0,7,4,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,6/2/2021,Wed,Friendlies (M),Friendlies (M),Home,D 2–2,nl Netherlands,sct Scotland,Y,FW,90,2,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,6/6/2021,Sun,Friendlies (M),Friendlies (M),Home,W 3–0,nl Netherlands,ge Georgia,Y,FW,90,1,2,1,1,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,6/13/2021,Sun,UEFA Euro,Group stage,Neutral,W 3–2,nl Netherlands,ua Ukraine,Y,FW,89,0,0,0,0,2,1,0,0,75,0,0,0,0.1,0.1,0.4,7,0,47,59,79.7,6,48,6,10,4,Match Report
13-Feb-94,176,Memphis Depay,6/17/2021,Thu,UEFA Euro,Group stage,Neutral,W 2–0,nl Netherlands,at Austria,Y,FW,81,1,0,1,1,5,0,0,0,56,0,1,0,1.5,0.8,0,2,1,30,42,71.4,4,38,3,1,0,Match Report
13-Feb-94,176,Memphis Depay,6/21/2021,Mon,UEFA Euro,Group stage,Neutral,W 3–0,nl Netherlands,mk N. Macedonia,Y,FW,65,1,2,0,0,3,2,0,0,43,0,0,0,0.9,0.9,0.8,5,3,24,37,64.9,4,24,6,3,3,Match Report
13-Feb-94,176,Memphis Depay,6/27/2021,Sun,UEFA Euro,Round of 16,Neutral,L 0–2,nl Netherlands,cz Czechia,Y,FW,90,0,0,0,0,1,0,0,0,52,0,0,0,0,0,0.3,3,0,28,44,63.6,6,27,1,2,1,Match Report
13-Feb-94,176,Memphis Depay,9/1/2021,Wed,WCQ,First round,Away,D 1–1,nl Netherlands,no Norway,Y,FW,90,0,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,9/4/2021,Sat,WCQ,First round,Home,W 4–0,nl Netherlands,me Montenegro,Y,FW,90,2,0,1,1,6,4,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,9/7/2021,Tue,WCQ,First round,Home,W 6–1,nl Netherlands,tr Türkiye,Y,FW,90,3,1,1,1,6,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,10/8/2021,Fri,WCQ,First round,Away,W 1–0,nl Netherlands,lv Latvia,Y,FW,90,0,1,0,0,5,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,10/11/2021,Mon,WCQ,First round,Home,W 6–0,nl Netherlands,gi Gibraltar,Y,FW,90,2,2,1,2,7,4,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,11/13/2021,Sat,WCQ,First round,Away,D 2–2,nl Netherlands,me Montenegro,Y,FW,90,2,0,1,1,4,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,11/16/2021,Tue,WCQ,First round,Home,W 2–0,nl Netherlands,no Norway,Y,FW,90,1,0,0,0,6,4,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,3/26/2022,Sat,Friendlies (M),Friendlies (M),Neutral,W 4–2,nl Netherlands,dk Denmark,Y,FW,76,1,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,3/29/2022,Tue,Friendlies (M),Friendlies (M),Neutral,D 1–1,nl Netherlands,de Germany,Y,FW,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,6/3/2022,Fri,UEFA Nations League,League A,Away,W 4–1,nl Netherlands,be Belgium,Y,FW,90,2,0,0,0,6,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,6/11/2022,Sat,UEFA Nations League,League A,Home,D 2–2,nl Netherlands,pl Poland,Y*,FW,90,0,1,0,1,4,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,6/14/2022,Tue,UEFA Nations League,League A,Home,W 3–2,nl Netherlands,wls Wales,N,,18,1,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,9/22/2022,Thu,UEFA Nations League,League A,Away,W 2–0,nl Netherlands,pl Poland,Y,FW,51,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,11/21/2022,Mon,World Cup,Group stage,Neutral,W 2–0,nl Netherlands,sn Senegal,N,FW,29,0,0,0,0,1,1,0,0,17,0,0,1,0,0,0,2,2,10,12,83.3,0,12,0,2,1,Match Report
13-Feb-94,176,Memphis Depay,11/25/2022,Fri,World Cup,Group stage,Neutral,D 1–1,nl Netherlands,ec Ecuador,N,FW,45,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,9,12,75,0,12,1,1,0,Match Report
13-Feb-94,176,Memphis Depay,11/29/2022,Tue,World Cup,Group stage,Neutral,W 2–0,nl Netherlands,qa Qatar,Y,FW,65,0,0,0,0,5,1,0,0,42,0,0,0,0.9,0.9,0,2,1,27,33,81.8,1,25,0,0,0,Match Report
13-Feb-94,176,Memphis Depay,12/3/2022,Sat,World Cup,Round of 16,Neutral,W 3–1,nl Netherlands,us United States,Y,FW,81,1,0,0,0,4,3,0,0,43,1,0,2,0.6,0.6,0.4,1,0,23,29,79.3,3,27,4,4,1,Match Report
13-Feb-94,176,Memphis Depay,12/9/2022,Fri,World Cup,Quarter-finals,Neutral,D 2 (3)–2 (4),nl Netherlands,ar Argentina,Y,"FW,AM",77,0,0,0,0,0,0,1,0,47,0,1,0,0,0,0.1,0,0,24,37,64.9,2,28,2,4,0,Match Report
13-Feb-94,176,Memphis Depay,3/24/2023,Fri,UEFA Euro Qualifying,Group stage,Away,L 0–4,nl Netherlands,fr France,Y,FW,90,0,0,0,1,6,3,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,3/27/2023,Mon,UEFA Euro Qualifying,Group stage,Home,W 3–0,nl Netherlands,gi Gibraltar,Y,CM,62,1,0,0,0,3,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,3/22/2024,Fri,Friendlies (M),Friendlies (M),Home,W 4–0,nl Netherlands,sct Scotland,Y,FW,76,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report
13-Feb-94,176,Memphis Depay,3/26/2024,Tue,Friendlies (M),Friendlies (M),Away,L 1–2,nl Netherlands,de Germany,Y,FW,74,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
